"12-13-2024","Physical Inventory Report by Department","","Raleigh","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"Department","Class","Product Number","Product Description","Product Division","QOH Before","QOH After","Cost Before","Cost After","Count Variance","Cost Variance","QA","QOO","Zone","Shelf","Bin","Aisle","Reorder"
"Imported Codes","","ZTINA00000004449","PRIMED HARDIE BATTEN STRIPS","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000004521","PVC CRAWL SPACE ACCESS DOOR","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000004545","55"" 4 BD BNB PAINTABLE SHUTTERS","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000004596","SHAKE STRAIGHT EDGE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005097","Siding package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005126","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005167","8 1/4 Primed Allura siding","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005168","5/4x4 Miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005169","5/4x5 Miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005170","1x10 miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005171","1x12 Miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005176","1x12 miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005279","59"" 4BD BNB Black Shutters","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005380","Amherst straight lap dover gray siding","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005390","4x8 Primed Allura Cedarmill panels","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005482","Siding package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005571","PVC crawl space access door 40.5""w x 37.5""h","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005635","16"" Solid Primed Hardie Solid soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005830","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005884","4x8 Primed allura panel","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005885","1x4 Miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005893","4x10 Arctic White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005894","Aged Pewter Siding","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005905","3/8"" Plybead","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005906","1x4 Miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005910","vented soffit vintage wicker","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005956","16"" primed Hardie solid soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005957","5/8"" white Jchannel","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005964","Light Mist Touch up kit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005965","Boothbay Blue touch up kit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005966","Arctic white touch up kit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005967","Light Mist caulk","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005968","Boothbay Blue caulk","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005969","Arctic White caulk","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005979","47"" 4BD BNB Tuxedo gray shutters","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005980","63"" 4BD BNB Tuxedo Gray shutters","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000005987","16"" Primed Allura Vented Soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006001","16"" Arctic White Solid soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006002","Boothbay Blue 8 1/4 Siding","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006003","12"" Arctic White solid soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006042","1x10 Miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006060","8 1/4 Light Mist Hardie Siding","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006073","Vintage Wicker Solid Soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006117","Timber Bark touch up kit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006118","Monterey Taupe","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006119","Cobblestone Touch up kit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006120","Timber Bark Caulk","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006121","Monterey Taupe Caulk","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006122","Cobblestone caulk","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006126","Arctic White Touch up kit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006127","Pearl Gray Touch up kit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006128","Arctic White Caulk","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006129","Pearl Gray caulk","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006157","Crosshead - 63.5""x6""","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006158","Crosshead - 31.5"" x 6""","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006162","12"" Vented Primed Hardie Soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006184","63"" Shutters RP - Musket Brown","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006185","47"" Shutters RP - Musket Brown","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006201","Structure EPS single 7"" white siding","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006202","Structure OCSP white 12'","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006204","Protech T4 White solid soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006205","Protech T4 White vented soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006206","White PVC coil","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006207","White Light Block","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006208","1x10 Miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006209","1x6 Miratec","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006210","Steel starter strip","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006211","Mastic 1.25 White J channel","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006246","1x8 PVC","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006247","1x8 PVC","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006248","1x10 PVC","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006256","4x10 Prevail 550007","","0","0","0.00","0.00","0","0","0","200","","","","","Yes"
"Imported Codes","","ZTINA00000006257","4x8 Prevail 550008","","0","0","0.00","0.00","0","0","0","100","","","","","Yes"
"Imported Codes","","ZTINA00000006258","4/4 x 3.5 trim 9000040","","0","0","0.00","0.00","0","0","0","644","","","","","Yes"
"Imported Codes","","ZTINA00000006259","5/4 x 10 trim 9000036","","0","0","0.00","0.00","0","0","0","85","","","","","Yes"
"Imported Codes","","ZTINA00000006262","550001 Prevail 7.5 PLK CD siding","","0","0","0.00","0.00","0","0","0","1512","","","","","Yes"
"Imported Codes","","ZTINA00000006263","9000034 5/4x6 smooth trim","","0","0","0.00","0.00","0","0","0","136","","","","","Yes"
"Imported Codes","","ZTINA00000006264","9000040 1x4 smooth trim","","0","0","0.00","0.00","0","0","0","322","","","","","Yes"
"Imported Codes","","ZTINA00000006266","550007 Prevail 4x10 smooth panels","","0","0","0.00","0.00","0","0","0","80","","","","","Yes"
"Imported Codes","","ZTINA00000006267","03 EZ PR Inside corner primed panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006268","04 EZ PR Primed panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006269","05 EZ PR Reveal primed panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006270","07 EZ PR 2 piece primed panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006271","08 EZ PR Vertical window sill J panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006272","09 EZ PR Soffit J panel trim primed","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006273","12 EZ PR 2 piece outside corner panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006274","19 EZ PR 2 piece vertical window jamb panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006275","20 EZ PR 2 piece vertical termination panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006276","21 EZ PR 2 piece soffit primed panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006277","31 EZ PR 1 piece outside corner primed trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006278","36 EZ PR Inside corner primed panel trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006279","40 EZ PR vertical window sill J primed trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006280","48 EZ PR Horizontal base Z primed trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006284","24"" Hardie VENTED Soffit","","0","0","0.00","0.00","0","0","0","100","","","","","Yes"
"Imported Codes","","ZTINA00000006296","550008 Prevail 4x8 smooth panels","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006297","9000036 5/4x10 trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006298","9000037 5/4x12 trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006299","9000040 1x4 trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006300","217536 24"" Vented soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006301","550007 4x10 Prevail smooth panels","","0","0","0.00","0.00","0","0","0","400","","","","","Yes"
"Imported Codes","","ZTINA00000006303","9000036 5/4x10 trim","","0","0","0.00","0.00","0","0","0","85","","","","","Yes"
"Imported Codes","","ZTINA00000006305","217536 24"" vented soffit","","0","0","0.00","0.00","0","0","0","100","","","","","Yes"
"Imported Codes","","ZTINA00000006306","550001 Prevail 7.5 Siding","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006307","550007 Prevail 4x10 smooth panels","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006308","9000033 5/4x4 trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006309","9000040 1x4 trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006310","550007 Prevail 4x10 smooth panels","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006311","550008 4x8 Prevail smooth panels","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006312","550007 Prevail 4x10 smooth panels","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006313","550008 Prevail 4x8 smooth panels","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006314","217536 24"" Vented soffit","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006315","5/4x6 Primed Allura trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006316","5/4x8 Primed Allura trim","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006318","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006319","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006320","4 BD Peppercorn shutters 59""","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006321","4 BD Peppercorn 43"" shuters","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006322","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006323","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006324","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006326","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006327","Non functional LV12x36","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006328","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTINA00000006329","Siding Package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTREY00000000637","1-1/2"" dryvit drainable outsulation","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTREY00000000638","2x8x16 clear fir pre-finished","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTREY00000000639","2x6x16 clear fir pre-finished","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTREY00000000640","fasteners","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Imported Codes","","ZTREY00000000641","freight","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Freight","","DELIVERY","Vendor Delivery Charge","","-198","-198","0.00","0.00","0","0","411","407","","","","","No"
"Freight","","FREIGHT","FREIGHT","","0","0","0.00","0.00","0","0","7","3","","","","","Yes"
"AR","","ARAGING","ARAGING","","-195","-195","0.00","0.00","0","0","0","0","","","","","Yes"
"Tax","","TINATAX","SALES TAX","","43","43","0.00","0.00","0","0","0","0","","","","","Yes"
"Bluegrass","","BGLIGHTBLOCKT","Bluegrass Light Block Tan (Box of 10)","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Bluegrass","","BGLIGHTBLOCKW","Bluegrass Light Block White (Box of 10)","","-3","-3","0.00","0.00","0","0","0","2","","","","","Yes"
"Norandex","","GENVPVC24NDX","GENTEK VALUGARD PVC 24 NDX BR","","-58","-58","0.00","0.00","0","0","5","5","","","","","Yes"
"Norandex","Trim","NDX12FS","Norandex 1/2in F Channel Standard Colors","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Trim","NDX12FW","Norandex 1/2in F Channel White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","","NDXHASSHAKE","Norandex Home ACC Split Shake","","-2078","-2078","0.00","0.00","0","0","229","229","","","","","Yes"
"Norandex","","NDXHOUSEWRAP","Norandex Housewrap 9x150","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Trim","NDX58JP","Norandex 5/8 J Channel Premium Colors
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Trim","NDX58JS","Norandex 5/8 J Channel Standard Colors
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Trim","NDX58JW","Norandex 5/8 J Channel White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Trim","NDX35LW","NORANDEX (NDX) FLAT SURROUND 3.5 WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Trim","NDX55LW","NORANDEX (NDX) FLAT SURROUND 5.5 WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Trim","NDXMSS","NORANDEX (NDX) MATTE SURROUND STARTER","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","","NDXSMD45DLS","Norandex Summit Manor D4.5 Dutch Lap Standard Colors
","","-8682","-8682","0.00","0.00","0","0","889","892","","","","","Yes"
"Norandex","","NDXSMD45S","Norandex Summit Manor D4.5 Standard Colors","","288","288","0.00","0.00","0","0","938","940","","","","","Yes"
"Norandex","Soffit","NDXT4BSOFSA","Norandex T4 Builder Soffit Solid All Colors","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Soffit","NDXT4BSOFVA","Norandex T4 Builder Soffit Vented All Colors","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Soffit","NDXT4RSOFSS","Norandex T4 Remodeler Soffit Solid Standard Colors","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Soffit","NDXT4RSOFSW","Norandex T4 Remodeler Soffit Solid White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Soffit","NDXT4RSOFVS","Norandex T4 Remodeler Soffit Vented Standard Colors","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","Soffit","NDXT4RSOFVW","Norandex T4 Remodeler Soffit Vented White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","","NDXWSD5","NDX WOODSMAN SEL D5 ALL COLORS","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","","NDXWSD5DC","NDX WOODSMAN SEL D5 DESIGNER COLLLECTION","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","","NDXWSD5DL","NDX WOODSMAN SEL D5DL ALL COLORS","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","","NDXWSD5DLDC","NDX WOODSMAN SEL D5DL DESIGNER COLLLECTION","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","","NDXWSD5DLP","NDX WOODSMAN SEL D5DL PREMIUM COLORS","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Norandex","","NDXWSD5P","NDX WOODSMAN SEL D5 PREMIUM COLORS","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Contractors Choice","","CCD45DLS","Contractors Choice D4.5 Dutch Lap .040 Standard Colors","","75","75","0.00","0.00","0","0","0","1899","","","","","Yes"
"Decking","","CVKOD364PRAILW","C/V Kodiak 1 36x4 Porch Rail White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","CVKOD366PRAILW","C/V Kodiak 1 36x6 Porch Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","CVKOD368PRAILW","C/V Kodiak 1 36x8 Porch Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","CVKOD426PRAILW","C/V Kodiak 1 42x6 Porch Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","CVKOD428PRAILW","C/V Kodiak 1 42x8 Porch Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","CVKOD3610PRAILW","C/V Kodiak 1 36x10 Porch Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","CVKOD3612PRAILW","C/V Kodiak 1 36x12 Porch Rail White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","DUXDECK5412D","Duxxbak Decking 5/4x12 Driftwood","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","DUXDECK5416D","Duxxbak Decking 5/4x16 Driftwood
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","DUXDECK5420D","Duxxbak Decking 5/4x20 Driftwood
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","DUXDECK5424D","Duxxbak Decking 5/4x24 Driftwood
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","DUXLENDCAPD","Duxxbak Left End Cap Driftwood #1046D","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","DUXRENDCAPD","Duxxbak Right End Cap Driftwood #1045D","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","DUXSPACERS","Duxxbak Spacers 20/package","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","KODPR366W","KODIAK 36IN HEIGHT X 6FT LENGTH PORCH RAIL WHITE #8226K101","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","KODPR368W","KODIAK 36IN HEIGHT X 8FT LENGTH PORCH RAIL WHITE #8226K201","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","KODPR3610W","KODIAK 36IN HEIGHT X 10FT LENGTH PORCH RAIL WHITE #8226K301","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","KODSR364W","KODIAK 36IN HEIGHT X 4FT LENGTH STAIR RAIL WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","KODSR366W","KODIAK 36IN HEIGHT X 6FT LENGTH STAIR RAIL WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","KODSR368W","KODIAK 36IN HEIGHT X 8FT LENGTH STAIR RAIL WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","","KODSR3610W","KODIAK 36IN HEIGHT X 10FT LENGTH STAIR RAIL WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","LEXELSEAL","Sealant Lexel Clear 10.5oz #13010","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREX44CPSSCWNS","TREX 4X4 COMPOSITE POST SLEEVE SKIRT CLASSIC WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREXF4X4CPSCCWNS","TREX FLAT 4X4 COMPOSITE POST SLEEVE CAP CLASSIC WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREX1GEBS78612NS","TREX 1IN GROOVED EDGE BOARD SELECT 7/8X6X12","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREXPS4448NS","TREX POST SLEEVE IN 4IN X 4IN X 48IN","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREXSC842HRBKNS","TREX SELECT CLASSIC 8FT X 42IN HORIZONTAL RAIL AND BALUSTER KIT","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREXSCREWSNS","TREX SCREWS 350 PER BOX","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREXSEB78612NS","TREX SQUARE EDGE BOARD 7/8X6X12 COCKTAIL RAIL","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREX5SSWSTSNS","TREX 5IN SDWS TIMBER SCREWS 50/BOX","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREX8SSWSTSNS","TREX 8IN SDWS TIMBER SCREWS 50/BOX","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREXUFNS","TREX UNIVERSAL FASTENER (50SF BOX)","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Decking","Deck Boards and Accessories","TREXUSCNS","TREX UNIVERSAL STARTER CLIP (400SF BAG)","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Diamond Hill","Columns","PRTPSC10X9NS","10IN X 9FT PLAIN ROUND TAPERED PERMACAST SPLIT COLUMN HB&G","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Diamond Hill","Columns","RNDTFG10X8CBNS","10x8 Round Tapered Fiberglass Column (w/Cap and Base)
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Diamond Hill","Columns","RNDTFG10X9CBNS","10x9 Round Tapered Fiberglass Column (w/Cap and Base)
","","0","0","0.00","0.00","0","0","1","4","","","","","Yes"
"Diamond Hill","Columns","RNDTFG10X10CBNS","10x10 Round Tapered Fiberglass Column (w/Cap and Base)
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Diamond Hill","Columns","10RTPSCCBNS","10IN ROUND TAPERED PERMACAST SPLIT CAP AND BASE HB&G","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKBKTFLAT2PCT","VEKA BRACKET FLAT 2PC TAN","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKBKTFLAT2PCW","VEKA BRACKET FLAT 2PC WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKBKTSTRT","VEKA BRACKET STAIR TAN","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKBKTSTRW","VEKA BRACKET STAIR WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
